0,0353	0,0353	0,0353	0,0314	0,0314	0,0314	0,0314	0,0275	0,0275	0,0275	0,0275	0,0235	0,0235	0,0235	0,0235	0,0196	0,0196	0,0196	0,0196	0,7059	0,8314	0,7686	0,7059	0,7686	0,1412	0,7686	0,7686	0,8941	1,0000	0,7686	0,4549	0,7686	0,2039	0,7686	0,9569	0,7686	0,5804	0,7686	0,7059	0,8941	1,0000	0,7059	0,7686	0,7686	0,0784	0,8941	1,0000	0,7059	1,0000	0,7686	0,8314	0,8941	1,0000	0,5804	0,7686	0,6431	0,7059	0,5804	0,8314	0,5804	0,7686	0,8941	1,0000	0,6431	0,1412	0,6431	0,7059	0,5804	0,5804	1,0000	0,2039	1,0000	0,3922	0,7686	0,6431	0,6431	0,0784	0,5804	0,7059	0,6431	0,1412	0,6431	0,7686	0,8941	1,0000	0,6431	0,6431	0,6431	0,4549	0,6431	0,1412	0,6431	0,5804	0,6431	0,7059	0,5804	0,8941	0,5804	1,0000	0,5804	0,8941	0,6431	0,4549	0,6431	0,1412	0,5804	0,7686	0,8941	1,0000	0,5804	0,8314	0,6431	0,7059	0,6431	0,1412	0,5804	0,8314	0,6431	0,0784	0,5804	0,8941	0,8941	0,9569	1,0000	0,2039	1,0000	0,3922	0,7686	0,8314	0,6431	0,9569	0,5804	1,0000	0,6431	0,9569	0,6431	0,8314	0,6431	0,4549	0,5804	0,7686	0,5804	0,4549	0,8314	0,3922	0,8941	1,0000	0,8314	0,9569	0,8314	0,7059	0,8314	1,0000	1,0000	0,2039	1,0000	0,3922	0,7059	1,0000	0,6431	0,9569	0,6431	0,8314	0,6431	0,3294	0,6431	0,7059	0,5804	0,7686	0,8941	1,0000	0,6431	0,2667	0,6431	0,7059	0,6431	0,1412	0,6431	0,5804	0,5804	0,7686	0,6431	0,5176	0,8314	0,3922	0,8941	1,0000	0,8314	0,9569	0,8314	0,8941	0,8314	0,5176	1,0000	0,2039	1,0000	0,3922	0,7059	0,5804	0,6431	0,9569	0,6431	0,4549	0,5804	0,7686	0,6431	0,4549	0,6431	0,1412	0,6431	0,5804	0,8941	1,0000	0,6431	0,6431	0,6431	0,0784	0,5804	0,8941	0,8941	1,0000	0,6431	0,9569	0,8941	1,0000	0,6431	0,6431	0,6431	0,4549	0,6431	0,1412	0,6431	0,5804	0,6431	0,7059	0,5804	0,8941	0,8941	0,1412	0,8941	0,1412	0,8941	0,1412	1,0000	0,2039	1,0000	0,3922	1,0000	0,4549	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,1412	0,1412	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,1412	0,2667	0,2039	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,2039	0,2667	0,2039	0,1412	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,1412	0,1412	0,2667	0,2667	0,2039	0,1412	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,1412	0,1412	0,1412	0,1412	0,2039	0,1412	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,1412	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,1412	0,0784	0,0784	0,1412	0,1412	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	0,0784	
